gen_no,avg_cost,min_cost,max_cost,time
135,14652.25,13352,25457,34373.12722206116
136,14084.8,13352,26135,34623.125076293945
137,14219.96,13352,28412,34835.100412368774
138,14289.35,13352,29092,35102.80776023865
139,13934.07,13352,31050,35352.80776023865
140,13873.2,13352,25208,35576.777935028076
141,13910.31,13352,21318,35836.80963516235
142,13790.76,13352,22977,36078.50432395935
143,14206.21,13352,26460,36335.53624153137
144,14407.51,13332,24657,36618.53885650635
145,14349.06,13332,24929,36858.53695869446
146,13755.49,13332,24269,37127.50506401062
147,14549.85,13332,33005,37391.505002975464
148,14107.94,13332,23762,37611.53602600098
149,14000.75,13332,29891,37883.50558280945
150,14311.48,13332,26064,38109.50493812561
151,14026.22,13332,23984,38359.53617095947
152,14281.04,13332,26647,38605.53574562073
153,13901.47,13332,22877,38816.50519371033
154,14055.99,13332,21813,39044.52967643738
155,14189.68,13332,27740,39292.50478744507
156,14048.67,13332,23202,39569.50545310974
157,14146.81,13332,22078,39823.5387802124
158,13847.68,13332,26080,40058.53629112244
159,13905.39,13332,28145,40290.504932403564
160,14414.49,13332,22686,40541.505098342896
161,14086.82,13332,27165,40770.0674533844
162,14031.77,13332,24643,41000.76341629028
163,13786.86,13332,21268,41261.76333427429
164,14002.32,13332,22597,41519.7639465332
165,14207.21,13332,32663,41748.76403808594
166,14066.1,13332,23867,42034.73258018494
167,13880.06,13332,29300,42256.76417350769
168,13986.84,13332,22202,42525.73204040527
169,14229.85,13332,28699,42775.73251724243
170,14259.75,13332,26770,43067.763566970825
171,13991.12,13332,27063,43330.76310157776
172,14146.53,13332,28661,43565.76442718506
173,14471.87,13332,33360,43792.76442527771
174,14583.39,13332,28296,44066.73288345337
175,13871.28,13332,21918,44290.73238372803
176,13954.61,13332,23160,44565.715074539185
177,14221.26,13332,26467,44833.68110656738
178,14505.93,13332,27909,45102.649211883545
179,14203.73,13332,23402,45383.67938995361
180,13932.08,13332,22818,45639.64796066284
181,14110.34,13332,28097,45929.68010902405
182,13765.61,13332,24137,46168.68019104004
183,14393.1,13332,30226,46402.67992019653
184,14091.2,13332,28732,46689.647912979126
185,14059.34,13332,28752,46937.6482963562
186,13970.33,13332,24947,47147.6731300354
187,14342.96,13332,25864,47374.64714050293
188,14278.2,13332,24031,47648.679971694946
189,14725.21,13332,34204,47925.68016052246
190,13834.46,13332,25189,48160.64715385437
191,14343.45,13332,27072,48382.64775276184
192,14357.4,13332,25644,48655.680656433105
193,13960.69,13332,24901,48901.647090911865
194,14137.83,13332,32136,49114.64834213257
195,13975.01,13332,23682,49417.67907142639
196,14041.36,13332,22959,49658.6799621582
197,14191.63,13332,26717,49921.679973602295
198,14654.09,13332,28638,50212.64719963074
199,14496.44,13332,24934,50467.681646347046
200,14030.41,13332,29962,50703.67884635925
201,14202.56,13332,29096,50924.259662628174
202,14103.22,13332,26152,51171.25129699707
203,14101.17,13332,33431,51428.25889587402
204,15352.34,13332,35441,51723.22607040405
205,14562.5,13332,35282,51948.26006889343
206,14383.76,13332,25342,52211.257219314575
207,13585.86,13332,19992,52398.25940132141
208,13791.84,13332,24977,52630.258560180664
209,14185.48,13332,27677,52914.226055145264
210,13785.63,13332,25017,53159.287452697754
211,13914.36,13332,27072,53405.25460243225
212,14069.11,13332,25612,53644.253969192505
213,14016.11,13332,23860,53891.28661155701
214,14187.0,13332,30642,54133.2790851593
215,13870.21,13332,27121,54351.25494003296
216,14335.87,13332,24676,54591.25518798828
217,14029.55,13332,27932,54842.25416183472
218,14793.4,13332,32075,55102.25701332092
219,14174.98,13332,23522,55392.28630065918
220,15039.96,13332,27831,55650.29954910278
221,14096.52,13332,27148,55864.253997802734
222,14408.67,13332,26024,56162.80913352966
223,14586.53,13332,26721,56407.77826309204
224,14405.66,13332,32058,56622.809410095215
225,14231.32,13332,30551,56896.809101104736
226,14472.47,13332,32511,57145.77770233154
227,14311.1,13332,30939,57430.77754974365
228,14437.33,13332,24676,57684.44919586182
229,14354.81,13332,29467,57930.44900894165
230,13970.86,13332,25802,58175.44913291931
231,14405.18,13332,29526,58410.44902801514
232,13729.11,13332,21744,58653.449058532715
233,14134.3,13332,25129,58936.442852020264
234,14463.69,13332,27277,59171.44989967346
235,14122.83,13332,25186,59415.41838645935
236,14050.31,13332,24601,59703.449010849
237,14333.18,13332,25075,59957.448959350586
238,14130.46,13332,26655,60240.44919013977
239,13975.64,13332,23771,60493.44897270203
240,14189.48,13332,25712,60744.44937705994
241,14341.56,13332,28377,61019.41800117493
242,13905.26,13332,28812,61242.62356758118
243,14396.62,13332,24877,61480.584144592285
244,14325.1,13332,25492,61771.58498764038
245,14202.8,13332,25657,62010.58483123779
246,14677.7,13332,29252,62261.5020275116
247,13910.89,13332,22050,62464.50161933899
248,14153.44,13332,26154,62717.50473976135
249,14238.84,13332,31368,62976.46975517273
250,13982.14,13332,24209,63190.49596786499
