gen_no,avg_cost,min_cost,max_cost,time
304,14538.68,13697,24620,23486.03892326355
305,14287.72,13697,24197,23548.038244247437
306,14431.36,13697,25219,23631.038427352905
307,14718.36,13697,28660,23694.03910636902
308,14388.92,13697,23440,23767.070770263672
309,14206.74,13697,21967,23859.038829803467
310,13755.64,13697,16629,23919.070720672607
311,14290.78,13697,22252,23990.038633346558
312,14641.34,13697,23839,24067.0382976532
313,14512.78,13697,25108,24138.039350509644
314,15124.36,13697,23682,24217.06986427307
315,14689.54,13697,21817,24306.039094924927
316,14717.44,13697,27627,24375.070810317993
317,14390.4,13697,24616,24441.070795059204
318,15211.04,13697,30234,24542.070150375366
319,14188.64,13697,21618,24633.070945739746
320,14181.66,13697,22909,24703.06944847107
321,14413.7,13697,23142,24779.06584739685
322,14994.76,13697,29715,24864.038228988647
323,14553.3,13697,27861,24945.070028305054
324,14610.34,13697,25870,25015.063047409058
325,14071.12,13697,24553,25091.070890426636
326,14227.06,13697,20753,25153.069972991943
327,14570.0,13697,29055,25247.07078933716
328,14326.7,13697,23046,25317.062854766846
329,14447.52,13697,31860,25390.070915222168
330,14080.42,13697,20368,25468.03903579712
331,14376.48,13697,28391,25543.450117111206
332,14464.38,13697,28776,25608.450889587402
333,14258.28,13697,20347,25678.45106124878
334,15044.06,13697,26043,25756.482362747192
335,14024.34,13697,18792,25840.489864349365
336,14693.84,13697,26231,25931.483030319214
337,14463.02,13697,27597,26000.45108795166
338,14676.68,13697,29040,26083.48298072815
339,14256.72,13697,20645,26159.483671188354
340,14275.6,13697,24686,26232.450008392334
341,14163.34,13697,20783,26313.482761383057
342,14493.12,13697,21790,26378.486394882202
343,14615.76,13697,21810,26454.482316970825
344,14564.02,13697,24033,26533.49494934082
345,13793.5,13697,17762,26622.482776641846
346,14403.22,13697,25487,26690.48285484314
347,14510.62,13697,24955,26770.482063293457
348,14201.24,13697,21167,26836.490631103516
349,15065.66,13697,26683,26891.45278930664
350,14499.66,13697,23589,26946.48051261902
351,14721.98,13697,31109,27024.48320388794
352,14189.1,13697,20032,27087.451457977295
353,14407.88,13697,24173,27162.451028823853
354,14326.9,13697,26105,27254.475593566895
355,14408.72,13697,25087,27329.450845718384
356,14205.8,13697,21894,27402.484893798828
357,14329.02,13697,22516,27482.482194900513
358,14604.8,13697,23400,27555.450916290283
359,14554.76,13697,32268,27621.482849121094
360,14103.74,13697,20022,27697.475910186768
361,14346.94,13697,22337,27762.482166290283
362,14743.02,13697,27549,27831.450939178467
363,14563.5,13697,26562,27898.857831954956
364,14532.64,13697,25845,27993.85690689087
365,13936.08,13697,22991,28051.85031890869
366,14166.34,13697,21939,28121.85764312744
367,14056.06,13697,20414,28175.85039138794
368,14670.38,13697,25229,28258.82577896118
369,14025.12,13697,19627,28334.85698699951
370,14734.0,13697,26717,28416.857481002808
371,14157.86,13697,21857,28479.825973510742
372,14767.02,13697,25733,28548.857927322388
373,13889.0,13697,17117,28628.857374191284
374,14901.78,13697,26917,28707.825899124146
375,14551.04,13697,24762,28779.825925827026
376,14426.68,13697,23057,28858.237266540527
377,14542.9,13697,24312,28926.268815994263
378,14418.26,13697,21216,29003.268241882324
379,14607.06,13697,29072,29080.26885986328
380,14765.68,13697,26019,29140.26927947998
381,15118.74,13697,30757,29217.26131439209
382,14638.8,13697,24947,29297.27077484131
383,14641.3,13697,24885,29378.268718719482
384,14181.12,13697,24808,29447.269678115845
385,14287.34,13697,23302,29510.268449783325
386,14253.82,13697,25435,29580.23738861084
387,14363.14,13697,24936,29647.268056869507
388,14326.36,13697,28036,29721.268892288208
389,14527.3,13697,24201,29795.26996612549
390,14521.5,13697,23682,29879.07648086548
391,15174.84,13697,34137,29976.07684135437
392,14650.76,13697,22312,30064.069986343384
393,14503.82,13697,24187,30131.04557991028
394,14790.6,13697,28742,30200.069189071655
395,14080.14,13697,23696,30250.077724456787
396,14474.08,13697,21312,30334.07735824585
397,14602.24,13697,24282,30409.07645225525
398,14728.94,13697,32337,30476.04465484619
399,13967.22,13697,18433,30551.076889038086
400,14543.14,13697,29535,30627.076625823975
401,15064.9,13697,27097,30728.07741165161
402,14154.7,13697,21837,30815.07706642151
403,14523.86,13697,25529,30905.077934265137
404,14291.76,13697,21417,30979.069709777832
405,14780.52,13697,25835,31054.077863693237
406,14710.1,13697,28761,31127.06995010376
407,14248.32,13697,23994,31199.077129364014
408,14389.72,13697,23917,31270.044803619385
409,14751.98,13697,25463,31369.04764175415
410,14482.04,13697,23846,31439.077854156494
411,14097.0,13697,20347,31512.04562187195
412,14928.32,13697,23223,31598.045825958252
413,13877.8,13697,19607,31649.070501327515
414,14309.68,13697,24395,31716.045379638672
415,14588.98,13697,23751,31813.077449798584
416,14088.02,13697,22422,31890.076398849487
417,14213.6,13697,26070,31964.07651901245
418,14252.04,13697,26670,32046.077013015747
419,15101.24,13697,25967,32148.083686828613
420,14609.96,13697,20759,32230.04722595215
421,14223.26,13697,26714,32312.079429626465
422,14506.88,13697,24112,32374.078035354614
423,14459.44,13697,21330,32439.077615737915
424,14893.02,13697,23156,32523.07629585266
425,14702.28,13697,28035,32599.045276641846
426,14042.4,13697,18557,32672.02591896057
427,14651.22,13697,31521,32753.004550933838
428,14312.24,13697,23607,32824.0225315094
429,14402.18,13697,21027,32900.26807785034
430,14028.2,13697,23037,32973.26755523682
431,14362.1,13697,21792,33048.26736450195
432,14103.78,13697,21992,33125.29993057251
433,14309.08,13697,21342,33209.29956436157
434,14240.28,13697,26274,33278.2998085022
435,14672.02,13697,25475,33355.488538742065
436,14753.32,13697,22390,33455.31225204468
437,14953.86,13697,23662,33521.443367004395
438,14245.24,13697,22161,33592.475175857544
439,14230.48,13697,21678,33660.47525405884
440,14596.52,13697,20931,33748.47412109375
441,14743.42,13697,24312,33819.483041763306
442,14363.88,13697,20516,33902.474880218506
443,14442.72,13697,21487,33987.47658729553
444,14466.92,13697,23666,34073.44365119934
445,14148.66,13697,19165,34173.44331741333
446,14437.92,13697,21532,34237.444162368774
447,13995.36,13697,25220,34297.44338989258
448,14382.6,13697,28069,34379.44436073303
449,15385.94,13697,25697,34451.44248008728
450,14517.54,13697,20717,34533.442735672
451,14555.68,13697,24747,34603.442668914795
452,13955.94,13697,19517,34665.44413566589
453,14796.74,13697,30916,34735.47458648682
454,14154.6,13697,20276,34822.47471809387
455,14492.2,13697,28009,34904.47640419006
456,14341.4,13697,25807,34962.47482299805
457,14906.7,13697,34751,35029.48260307312
458,14467.28,13697,24294,35099.47466850281
459,14720.3,13697,30055,35182.4426651001
460,15065.58,13697,30195,35272.4769115448
461,14873.08,13697,26633,35340.4746055603
462,14134.78,13697,24502,35400.48289299011
463,14216.42,13697,23042,35485.443353652954
464,14038.26,13697,20772,35561.46788597107
465,14694.88,13697,23416,35639.44315910339
466,14758.68,13697,22999,35717.44465827942
467,14382.08,13697,20001,35799.4749546051
468,14116.98,13697,28957,35878.477573394775
469,14202.58,13697,23199,35951.4434337616
470,14054.5,13697,18867,36021.44265174866
471,14236.48,13697,23909,36081.443309783936
472,14269.94,13697,26238,36177.443504333496
473,15026.58,13697,26918,36258.4753036499
474,15099.58,13697,26247,36352.4751663208
475,14573.3,13697,24137,36435.44340133667
476,15062.92,13697,23788,36491.74404144287
477,14248.18,13697,21607,36564.74447250366
478,14484.42,13697,25803,36647.77660369873
479,13697.0,13697,13697,36712.77642250061
480,14136.18,13697,22937,36790.775775909424
481,14528.18,13697,23316,36885.775566101074
482,14106.56,13697,20063,36967.77558326721
483,14957.56,13697,25603,37049.7772693634
