gen_no,avg_cost,min_cost,max_cost,time
407,14248.32,13697,23994,34881.91795349121
408,14389.72,13697,23917,34954.91814613342
409,14751.98,13697,25463,35070.728063583374
410,14482.04,13697,23846,35150.731563568115
411,14097.0,13697,20347,35225.73256492615
412,14928.32,13697,23223,35319.732427597046
413,13877.8,13697,19607,35376.60479545593
414,14309.68,13697,24395,35448.6243724823
415,14588.98,13697,23751,35554.60524559021
416,14088.02,13697,22422,35634.604930877686
417,14213.6,13697,26070,35713.624715805054
418,14252.04,13697,26670,35811.62452697754
419,15101.24,13697,25967,35886.624574661255
420,14609.96,13697,20759,35976.624727249146
421,14223.26,13697,26714,36065.624475479126
422,14506.88,13697,24112,36133.62431526184
423,14459.44,13697,21330,36202.624559402466
424,14893.02,13697,23156,36294.72994804382
425,14702.28,13697,28035,36378.71074676514
426,14042.4,13697,18557,36456.71081542969
427,14651.22,13697,31521,36567.711353302
428,14312.24,13697,23607,36644.70911026001
429,14402.18,13697,21027,36725.71158409119
430,14028.2,13697,23037,36808.71057510376
431,14362.1,13697,21792,36893.71085166931
432,14103.78,13697,21992,36982.61737823486
433,14309.08,13697,21342,37071.616649627686
434,14240.28,13697,26274,37144.61660385132
435,14672.02,13697,25475,37228.62124443054
436,14753.32,13697,22390,37343.61696243286
437,14953.86,13697,23662,37412.61649131775
438,14245.24,13697,22161,37496.77896499634
439,14230.48,13697,21678,37573.77862930298
440,14596.52,13697,20931,37671.78297042847
441,14743.42,13697,24312,37746.70386314392
442,14363.88,13697,20516,37838.73796463013
443,14442.72,13697,21487,37928.7383556366
444,14466.92,13697,23666,38020.742654800415
445,14148.66,13697,19165,38138.782024383545
446,14437.92,13697,21532,38208.78195762634
447,13995.36,13697,25220,38273.78249168396
448,14382.6,13697,28069,38362.78200149536
449,15385.94,13697,25697,38446.81763648987
450,14517.54,13697,20717,38537.81747817993
451,14555.68,13697,24747,38620.57065963745
452,13955.94,13697,19517,38686.57064437866
453,14796.74,13697,30916,38760.571241378784
454,14154.6,13697,20276,38861.570835113525
455,14492.2,13697,28009,38947.58987426758
456,14341.4,13697,25807,39007.59029388428
457,14906.7,13697,34751,39077.590227127075
458,14467.28,13697,24294,39155.590295791626
459,14720.3,13697,30055,39248.67224693298
460,15065.58,13697,30195,39345.65258026123
461,14873.08,13697,26633,39423.67243766785
462,14134.78,13697,24502,39485.092639923096
463,14216.42,13697,23042,39591.07303619385
464,14038.26,13697,20772,39671.07319831848
465,14694.88,13697,23416,39754.12917137146
466,14758.68,13697,22999,39840.10648727417
467,14382.08,13697,20001,39929.675817489624
468,14116.98,13697,28957,40016.6757106781
469,14202.58,13697,23199,40095.67594528198
470,14054.5,13697,18867,40170.67575454712
471,14236.48,13697,23909,40233.675956726074
472,14269.94,13697,26238,40348.67596626282
473,15026.58,13697,26918,40436.675786972046
474,15099.58,13697,26247,40545.65906524658
475,14573.3,13697,24137,40635.658502578735
476,15062.92,13697,23788,40694.653272628784
477,14248.18,13697,21607,40776.65400505066
478,14484.42,13697,25803,40864.65358734131
479,13697.0,13697,13697,40930.67407608032
480,14136.18,13697,22937,41014.3141746521
481,14528.18,13697,23316,41126.31440162659
482,14106.56,13697,20063,41215.31438827515
483,14957.56,13697,25603,41305.31406402588
484,14637.14,13697,26394,41396.31414413452
485,14881.14,13697,33436,41477.31423377991
486,14286.94,13697,23999,41560.30201911926
487,14554.16,13697,29567,41625.29492378235
488,14164.9,13697,22027,41694.294691085815
489,14493.16,13697,29997,41781.29458427429
490,14634.72,13697,22834,41895.29490470886
491,13944.6,13697,21903,41970.295429229736
492,14349.66,13697,24817,42050.294637680054
493,14172.14,13697,19527,42107.29646682739
494,14674.02,13697,23261,42183.976888656616
495,14578.58,13697,27367,42264.973640441895
496,14699.88,13697,31452,42342.97323226929
497,15509.74,13697,28764,42429.87513542175
498,13988.38,13697,18995,42512.874603271484
499,14240.48,13697,24766,42627.87699699402
