gen_no,avg_cost,min_cost,max_cost,time
172,16898.4375,15562,27962,32626.229763031006
173,16964.2375,15562,26276,32811.22946739197
174,17022.85,15562,28431,32984.198808670044
175,16044.575,15562,25094,33163.19823265076
176,16282.55,15562,27124,33334.168910980225
177,16915.05,15562,32101,33527.169942855835
178,16784.225,15562,26045,33724.20144081116
179,16264.4875,15562,24392,33892.20142364502
180,16829.125,15352,25427,34053.173303604126
181,16458.25,15352,29632,34237.16902732849
182,16368.975,15352,31129,34434.20052528381
183,16888.9125,15352,30508,34617.16985702515
184,16195.8,15352,23510,34793.360471725464
185,16994.4125,15352,26732,34999.39179420471
186,16789.7625,15352,37020,35200.36315917969
187,16822.5,15352,25921,35401.39150619507
188,16155.1625,15352,31909,35561.36083602905
189,16108.5125,15352,27357,35745.392084121704
190,16363.4,15352,28396,35908.38575363159
191,16500.7625,15352,34163,36077.36134529114
192,16313.5375,15352,34018,36242.361307144165
193,16717.35,15352,34962,36458.3854675293
194,16493.3125,15352,30379,36620.36061286926
195,16607.725,15352,26248,36794.360399246216
196,17195.2125,15352,32748,37051.36322975159
197,16421.175,15352,28792,37231.38523101807
198,16585.025,15352,31642,37426.36013031006
199,16337.8875,15352,30356,37624.36294555664
200,16438.8625,15352,25022,37879.35996055603
201,17034.3125,15352,29213,38051.39231681824
202,16532.425,15352,30162,38212.360858917236
203,16484.7375,15352,27469,38404.3915271759
204,16548.8375,15352,29434,38574.39208030701
205,16155.875,15352,26315,38744.39263343811
206,16745.375,15352,30510,38953.39226722717
207,16872.6,15352,28079,39162.360429763794
208,16481.05,15352,29314,39311.394453048706
209,16289.175,15352,27537,39486.36078834534
210,16191.2,15352,24970,39642.36378669739
211,15896.6125,15352,23484,39826.36046409607
212,16227.1125,15352,26608,39975.38471221924
213,16076.7,15352,24953,40131.39367103577
214,16550.9375,15282,26656,40301.39231681824
215,16820.3125,15282,27274,40499.39179420471
216,16452.8625,15282,27036,40660.39514541626
217,16297.1,15282,24142,40842.39220619202
218,16528.475,15282,27267,41009.36055183411
219,16114.95,15282,25812,41184.36050415039
220,16995.95,15282,32884,41377.39276885986
221,16288.325,15282,28257,41547.3849773407
222,16432.3625,15282,26615,41732.36060142517
223,16336.7875,15282,28260,41920.36056518555
224,16403.275,15282,27271,42081.08711242676
225,16001.175,15282,24981,42257.118463516235
226,16402.65,15282,26452,42417.63210296631
227,16552.125,15282,31705,42592.63300895691
228,16173.15,15282,25620,42781.64863586426
229,16404.9125,15252,26488,43018.63431930542
230,16617.8875,15252,30403,43232.63478279114
231,16675.725,15252,32885,43456.63261413574
232,16448.6375,15252,29314,43678.66516113281
233,16701.1,15252,29231,43941.63465499878
234,16115.35,15252,24121,44183.632373809814
235,17024.225,15252,31467,44364.63284492493
236,16117.25,15252,30334,44595.66426277161
237,16103.1125,15252,25614,44792.638301849365
238,16363.9625,15252,25297,45032.63354301453
239,16855.0125,15252,31317,45245.63217163086
240,16308.925,15252,23456,45477.66447067261
241,15892.7,15132,22592,45666.66483879089
242,16003.175,15132,25524,45837.663888931274
243,16456.9,15132,29705,46045.63283920288
244,16234.85,15132,26482,46224.63297843933
245,15855.125,15132,27526,46379.63271141052
246,16277.8,15132,24868,46553.63345146179
247,16027.7625,15132,24512,46793.63417625427
248,16231.7125,15132,27848,46973.63305091858
249,16165.35,15132,24087,47165.632247924805
250,16324.6375,15132,27461,47361.66429519653
251,16130.5375,15132,23372,47596.632957458496
252,16499.5125,15132,28584,47751.633167266846
253,16355.4375,15132,31319,47960.63327789307
254,16015.9125,15132,25897,48149.632930755615
255,15895.0875,15132,26077,48329.633474349976
256,15864.4125,15132,27550,48539.63351249695
257,16281.6875,15132,29930,48742.63572692871
258,16331.0125,15132,29114,48942.14081764221
259,16423.15,15132,25063,49143.13983917236
260,16089.575,15132,26108,49307.13987350464
261,16101.5875,15132,26449,49510.14041900635
262,16046.3,15132,26169,49725.16465187073
263,16797.825,15132,29585,49923.14004898071
264,16214.3875,15132,24857,50110.63742637634
265,15849.8875,15132,23745,50366.60647392273
266,16352.8875,15132,26366,50574.60641860962
267,16329.075,15132,29444,50794.631004333496
268,16323.3375,15132,26141,51033.60676765442
269,16041.3125,15132,30147,51243.60799789429
270,16473.8125,15132,28918,51436.63740158081
271,16684.275,15132,28354,51628.51071357727
272,16627.2,15132,29847,51858.48140716553
273,15991.5875,15132,26180,52001.48034095764
274,16401.7875,15132,26464,52187.48092651367
275,16463.5625,15132,25837,52409.48152542114
276,15932.625,15132,31611,52657.50432014465
277,15846.1125,15132,26081,52850.52752494812
278,16260.1125,15132,27452,53055.53126335144
279,16240.8375,15132,23477,53279.496908187866
280,16403.4,15132,25872,53458.49895477295
281,17058.45,15132,29742,53662.52827644348
282,15973.5375,15132,24156,53836.496353149414
283,16287.1625,15132,25700,54128.522634506226
284,15906.6,15132,27542,54339.50662612915
285,16630.3,15132,30608,54562.5274181366
286,16307.5125,15132,29298,54791.52798652649
287,15974.275,15132,26162,54935.52756309509
288,16072.8,15132,30906,55131.53004646301
289,16075.6125,15132,32598,55295.5276966095
290,16349.8875,15132,28262,55509.527921676636
291,16075.7625,15132,26464,55692.52848625183
292,16185.4,15132,26167,55867.52653121948
293,16496.65,15132,28346,56047.527551651
294,16245.0625,15132,27565,56257.52758979797
295,16107.125,15132,28771,56410.529375076294
296,16387.7375,15132,28216,56595.531702041626
297,15860.0375,15132,22226,56809.52739715576
298,16246.7375,15132,29536,56993.49570274353
299,15603.175,15132,22099,57171.5362071991
